User ID,Nombre_Completo,Rol_Hospitalario,Pais_Residencia,Ciudad_Base,Turno_Asignado,Estado_Cuenta,Fecha_Ingreso
2526292814590016068,Gina Wallace,Enfermero/a,PE,Cusco,Tarde,Activo,2017-11-06
2547731364829500135,Michael Rodriguez,Enfermero/a,ES,Valencia,Nocturno,Activo,2017-02-28
2562022350203063206,Christopher Carlson,Auxiliar de Enfermería,AR,Córdoba,Nocturno,Activo,2022-01-05
2572284216127884851,Melissa Jensen,Médico Especialista,CO,Cali,Nocturno,Activo,2019-06-28
2573852932220252929,Michelle Lambert,Enfermero/a,MX,Guadalajara,Nocturno,Activo,2021-06-24
2574174644110396163,Nicole Owens,Médico General,CO,Barranquilla,Tarde,Activo,2017-11-12
2575817615569495089,Tamara Mcdonald,Médico Especialista,CO,Barranquilla,Tarde,Activo,2020-10-11
2605451232303490215,Michelle Marshall,Administrativo - RRHH,CO,Bogotá,Diurno,Activo,2018-10-06
2684478750795624290,Scott Jensen,Auxiliar de Enfermería,MX,Guadalajara,Diurno,Activo,2024-11-22
2684506162233411549,Michael Ortega,Enfermero/a,US,Houston,Nocturno,Activo,2023-10-11
2698269068437864777,Jody Johnson,Enfermero/a,CO,Ibagué,Diurno,Activo,2020-12-15
2710942528256188048,Joel Jackson,Enfermero/a,EC,Guayaquil,Diurno,Activo,2023-08-04
2718732674147779465,Bethany Garcia,Auxiliar de Enfermería,CO,Ibagué,Diurno,Activo,2024-01-14
2727287404718097609,Erika Banks,Personal de TI / Soporte,CO,Cali,Diurno,Inactivo,2023-10-23
2730707068253973986,Jennifer Gutierrez,Personal de TI / Soporte,CO,Bucaramanga,Nocturno,Activo,2022-04-07
2739256224183258311,Valerie Reyes,Enfermero/a,ES,Valencia,Nocturno,Activo,2019-09-29
2747214491028989445,Leslie Mueller,Enfermero/a,CO,Bogotá,Tarde,Activo,2020-08-06
2751600688958355430,Kimberly Young,Enfermero/a,CO,Bucaramanga,Diurno,Activo,2022-08-23
2752740869551803981,Timothy Andrews,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2021-01-21
2756340165236780461,Julie Peters,Enfermero/a,CO,Cali,Tarde,Activo,2024-01-28
2757719205691526314,Tyler Jones,Farmacéutico/a,CO,Bogotá,Nocturno,Activo,2017-08-28
2760359043771619630,Patricia Gray,Auxiliar de Enfermería,AR,Rosario,Tarde,Activo,2021-02-15
2760909806795471346,Ann Montoya,Enfermero/a,CO,Bucaramanga,Tarde,Activo,2024-08-30
2767797492081923305,Makayla Smith,Enfermero/a,MX,Ciudad de México,Tarde,Activo,2017-12-31
2782611932533569493,Joseph Price,Enfermero/a,CO,Ibagué,Administrativo,Inactivo,2021-11-17
2811137700019348982,Michael Stewart,Médico Especialista,EC,Cuenca,Nocturno,Activo,2021-10-23
2820709893363029947,Elizabeth Harding,Médico General,CO,Barranquilla,Tarde,Activo,2020-08-03
2826448239211972401,Mrs. Ann Smith,Personal de Laboratorio,CO,Cali,Tarde,Activo,2025-07-22
2826913723891456437,Cameron Phillips,Enfermero/a,CO,Medellín,Diurno,Activo,2020-01-01
2836275673372516650,Amy Warner,Médico General,CO,Ibagué,Administrativo,Activo,2024-01-24
2837832887227135007,Scott Glenn,Auxiliar de Enfermería,CO,Cali,Diurno,Activo,2018-10-18
2840247995809326038,Jennifer Flores,Personal de Laboratorio,MX,Guadalajara,Diurno,Activo,2020-02-15
2861119674370667195,Joshua Bates,Enfermero/a,CO,Bucaramanga,Administrativo,Activo,2020-12-13
2861173184811957103,James Middleton,Administrativo - Facturación,CO,Medellín,Nocturno,Activo,2024-03-27
2879464147023960428,Zachary Santiago,Personal de TI / Soporte,CO,Ibagué,Diurno,Activo,2017-11-20
2883588525462380140,Alan Griffith,Auxiliar de Enfermería,EC,Guayaquil,Diurno,Activo,2021-01-21
2895367996527289086,William Miller,Farmacéutico/a,CO,Bucaramanga,Diurno,Activo,2022-06-17
2904229140860378743,Jesus Mccormick,Médico Especialista,CO,Bucaramanga,Tarde,Activo,2022-02-12
2914873675305395074,Christopher Hicks,Personal de TI / Soporte,CO,Bucaramanga,Diurno,Activo,2021-08-24
2922455723774365830,Henry Lopez,Enfermero/a,CO,Bucaramanga,Administrativo,Activo,2022-02-13
2929021992242087323,Sarah Young,Personal de TI / Soporte,CO,Medellín,Administrativo,Activo,2021-03-12
2934348147882417508,Joshua Richardson,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Activo,2025-06-25
2936231783403026688,Michele Wilson,Médico Especialista,CO,Bogotá,Nocturno,Activo,2021-01-04
2938877318025137203,Brenda Simon,Médico Especialista,CO,Bucaramanga,Diurno,Activo,2025-07-13
2940625052780717375,Dr. Julie Miller,Farmacéutico/a,CO,Bucaramanga,Diurno,Activo,2024-09-08
2942626125504835632,John Harmon,Auxiliar de Enfermería,CO,Bogotá,Nocturno,Activo,2025-04-27
2976409132987949902,Mark Yates,Médico Especialista,CL,Valparaíso,Diurno,Inactivo,2019-06-29
2989483417077677476,Greg Osborne,Personal de Laboratorio,CO,Barranquilla,Diurno,Activo,2020-11-24
3005412662444625561,Julie Gross,Administrativo - Facturación,CO,Bogotá,Diurno,Activo,2020-06-19
3006136090149630698,Rebecca Roberts,Auxiliar de Enfermería,CO,Ibagué,Diurno,Activo,2016-12-30
3006367024545105595,Nicole Acosta,Enfermero/a,CO,Cali,Tarde,Activo,2021-10-01
3025152987925684479,John Jackson,Médico Especialista,AR,Rosario,Nocturno,Activo,2017-02-21
3028960826185946222,Rhonda Weber MD,Personal de Laboratorio,CO,Medellín,Nocturno,Inactivo,2017-06-03
3067311193574117504,Sarah Ramirez,Enfermero/a,CO,Bogotá,Nocturno,Activo,2017-11-14
3071090040736003494,Scott Smith,Administrativo - RRHH,CO,Cali,Nocturno,Activo,2017-09-06
3071938356553827314,Kevin Hernandez,Enfermero/a,CO,Cali,Tarde,Inactivo,2020-09-12
3086612732839614176,Debbie Haynes,Auxiliar de Enfermería,CL,Concepción,Nocturno,Activo,2021-01-15
3089724493800281944,Shannon Cooper,Enfermero/a,CO,Barranquilla,Tarde,Activo,2017-06-09
3102988923845445171,Timothy Moore,Médico General,CO,Medellín,Diurno,Activo,2021-02-21
3113018153770525431,Patricia Young MD,Personal de Laboratorio,MX,Guadalajara,Administrativo,Activo,2022-06-01
3148001033593223784,Nicholas Reed,Auxiliar de Enfermería,MX,Guadalajara,Diurno,Activo,2022-06-17
3151535461791376259,Audrey Jackson,Auxiliar de Enfermería,CO,Ibagué,Diurno,Activo,2020-04-07
3159899719962392918,Paul Goodwin,Directivo / Gerencia,CO,Cali,Diurno,Activo,2021-06-21
3177675991468561262,Michael Wells,Directivo / Gerencia,CO,Ibagué,Tarde,Activo,2017-12-26
3188440866448007194,Alexandra Ho,Administrativo - Facturación,MX,Monterrey,Tarde,Activo,2020-09-19
3195011224860626925,Tonya Vega,Médico General,CO,Medellín,Tarde,Activo,2017-01-17
3198128866798399073,Marcia Blanchard,Auxiliar de Enfermería,CO,Cali,Administrativo,Activo,2020-07-25
3211021284411223546,Shannon Rogers,Administrativo - RRHH,ES,Sevilla,Diurno,Activo,2019-01-30
3211865406505260786,Matthew Myers,Enfermero/a,CO,Cali,Tarde,Activo,2023-08-21
3213010552360010807,Morgan Chapman,Médico Especialista,CO,Bucaramanga,Diurno,Activo,2018-06-07
3217166243669510230,Michael White,Administrativo - Facturación,CO,Cali,Nocturno,Activo,2021-08-10
3246617982598216573,Sandra Smith,Auxiliar de Enfermería,AR,Buenos Aires,Diurno,Activo,2017-07-23
3250906840980971154,Jeremy Robinson,Auxiliar de Enfermería,CO,Barranquilla,Diurno,Activo,2019-03-25
3260950024106695827,Alexander Davis,Directivo / Gerencia,CO,Bogotá,Tarde,Activo,2025-02-14
3261424864460845175,Sara Sampson,Auxiliar de Enfermería,CO,Medellín,Nocturno,Activo,2022-06-03
3268574874468915934,Barbara Gates,Enfermero/a,MX,Guadalajara,Nocturno,Activo,2017-11-06
3282920726983871950,Stephanie Knight,Enfermero/a,MX,Puebla,Tarde,Activo,2025-05-20
3284537896693517976,Melissa King,Enfermero/a,CO,Ibagué,Nocturno,Activo,2020-11-17
3290951821869152061,Margaret Livingston,Médico Especialista,CO,Cali,Tarde,Activo,2019-03-02
3291710853718995594,Steven Carrillo,Personal de Laboratorio,CL,Santiago,Diurno,Activo,2019-08-04
3333039841412028543,Benjamin Waters,Administrativo - Facturación,MX,Puebla,Diurno,Activo,2020-02-15
3349955714180473004,Anthony Sosa,Enfermero/a,CO,Bogotá,Diurno,Inactivo,2019-01-22
3359378905012630237,John Mcfarland,Enfermero/a,CO,Cali,Diurno,Activo,2022-03-04
3364186393385803535,Johnathan Thomas,Administrativo - RRHH,PE,Cusco,Tarde,Activo,2023-08-06
3364762612607630198,Mason Gaines,Médico Especialista,CL,Santiago,Tarde,Activo,2023-02-12
3374863284009870057,Benjamin Duncan,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2018-12-07
3375481959258328594,Steven Hernandez,Enfermero/a,CO,Cali,Tarde,Activo,2022-06-10
3375496198519815025,Mary Adams,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2022-12-24
3382792335587962490,Laura Robertson,Médico General,ES,Valencia,Nocturno,Activo,2025-02-19
3417961624817070136,Jeffrey Anthony DDS,Farmacéutico/a,CO,Ibagué,Diurno,Activo,2023-09-30
3421831410295214196,April Finley,Enfermero/a,CO,Barranquilla,Diurno,Activo,2024-01-15
3423655647950568789,Mr. Timothy Howard,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Activo,2022-10-25
3456910920153906815,Mark Benjamin,Médico Especialista,PE,Arequipa,Tarde,Activo,2017-06-30
3459058286055751103,Tonya Miller,Enfermero/a,PE,Lima,Diurno,Activo,2020-10-24
3476039630620773457,Maria Thompson,Auxiliar de Enfermería,US,Los Ángeles,Diurno,Activo,2017-01-12
3492032021436901017,Connor Dominguez,Médico General,CO,Medellín,Nocturno,Activo,2024-09-29
3501234834803507254,Heather Miller,Médico Especialista,ES,Sevilla,Nocturno,Activo,2022-05-16
3523473900005673336,Brenda Lee,Médico General,ES,Madrid,Diurno,Activo,2023-02-26
3529960132462251941,Katherine Brown,Enfermero/a,CO,Ibagué,Tarde,Activo,2021-07-17
3530991671760972606,Joseph Flowers,Médico Especialista,CO,Ibagué,Administrativo,Activo,2020-09-20
3531443565978012777,Amanda Brown PhD,Personal de TI / Soporte,EC,Guayaquil,Diurno,Activo,2017-01-23
3566974304977825085,Robert Contreras,Enfermero/a,CO,Ibagué,Administrativo,Activo,2020-10-20
3587057785174475224,Shelly Hernandez,Administrativo - Facturación,CO,Medellín,Diurno,Activo,2021-11-22
3588478693410659203,Amanda Thomas,Directivo / Gerencia,CO,Bucaramanga,Tarde,Activo,2022-07-25
3590148796833730433,Thomas Williams,Médico Especialista,CO,Bogotá,Tarde,Activo,2022-12-28
3592573438236870976,Christopher Williams,Farmacéutico/a,CO,Bucaramanga,Diurno,Activo,2019-06-12
3605718851181802098,Joy Jackson,Administrativo - RRHH,MX,Puebla,Administrativo,Inactivo,2021-12-30
3640560785008238487,Ashley Crawford,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Activo,2023-11-14
3651245575102674832,Robert Simmons,Enfermero/a,ES,Valencia,Administrativo,Activo,2023-12-25
3669092397106026521,Miss Erika Daugherty,Enfermero/a,CO,Bucaramanga,Diurno,Activo,2021-11-11
3670493071323559153,Russell Mcguire,Médico Especialista,CO,Barranquilla,Administrativo,Activo,2023-07-23
3680518048691243706,Gabriela Martinez,Auxiliar de Enfermería,ES,Madrid,Administrativo,Inactivo,2017-12-13
3688550809554160459,Michael Tran,Directivo / Gerencia,CO,Medellín,Tarde,Activo,2020-08-16
3694078662158818064,Amanda Garcia,Personal de TI / Soporte,CO,Bogotá,Diurno,Activo,2024-04-21
3696905188628821437,Paula Smith,Médico Especialista,MX,Ciudad de México,Nocturno,Activo,2021-01-22
3721475830120513392,Christopher Davis,Farmacéutico/a,CO,Cali,Tarde,Activo,2022-07-18
3735069132282750725,Jennifer Aguirre,Enfermero/a,CO,Barranquilla,Administrativo,Activo,2023-08-19
3758244472167608232,Christine Bowman,Personal de TI / Soporte,CO,Bogotá,Tarde,Activo,2021-05-21
3769608767906657629,Todd Bishop,Médico Especialista,CL,Santiago,Diurno,Activo,2017-01-06
3782965896305009402,Jonathan Clements,Personal de TI / Soporte,CO,Medellín,Diurno,Activo,2022-04-28
3806345882367975635,Hannah Smith,Administrativo - Facturación,CO,Ibagué,Nocturno,Activo,2018-10-19
3821914906430586576,Joseph Davis,Médico Especialista,EC,Quito,Administrativo,Activo,2019-12-08
3823751944596695534,Kimberly Robinson,Médico Especialista,CO,Barranquilla,Diurno,Activo,2023-08-12
3826457053849101843,Destiny Lee,Administrativo - Facturación,CO,Barranquilla,Nocturno,Activo,2023-11-06
3845056258893160099,Tracy Wells,Médico General,CO,Cali,Administrativo,Activo,2018-04-07
3852978190049366632,Amanda Newman,Auxiliar de Enfermería,CO,Bucaramanga,Diurno,Activo,2019-03-31
3869064131932586760,Geoffrey Trujillo,Personal de TI / Soporte,CO,Bucaramanga,Diurno,Activo,2023-07-03
3892687095038789579,Patrick Buckley,Auxiliar de Enfermería,CO,Bucaramanga,Nocturno,Inactivo,2018-04-06
3900705827508490375,Karina Wilson,Enfermero/a,CO,Ibagué,Nocturno,Activo,2024-09-25
3904010349983675043,Leslie Nguyen,Enfermero/a,CO,Barranquilla,Diurno,Activo,2018-06-20
3904362563942300377,Erika Maxwell,Médico Especialista,CO,Ibagué,Nocturno,Activo,2019-08-12
3904583600365226659,Oscar Kane,Directivo / Gerencia,CO,Bucaramanga,Tarde,Activo,2020-01-22
3907143961805562095,John Washington,Enfermero/a,CO,Bucaramanga,Administrativo,Activo,2024-09-10
3914709315425094820,Timothy Gibson,Médico General,CO,Medellín,Administrativo,Activo,2020-03-01
3916390481868345019,Nathan Chen,Enfermero/a,MX,Puebla,Nocturno,Activo,2025-06-16
3948900018693046431,Cameron Schwartz,Directivo / Gerencia,CO,Bucaramanga,Tarde,Inactivo,2017-03-20
3957795851413373452,Samuel Ellis,Médico Especialista,CO,Bogotá,Diurno,Activo,2018-03-21
3969386379706680821,Stephen Munoz,Administrativo - RRHH,CO,Barranquilla,Tarde,Activo,2023-10-14
3989796212768268449,Lisa Jackson,Farmacéutico/a,ES,Sevilla,Diurno,Activo,2025-05-29
3998744682076310169,Angelica Vincent,Administrativo - Facturación,CO,Cali,Nocturno,Activo,2021-01-30
3998935762489311174,Leslie Hood MD,Directivo / Gerencia,MX,Ciudad de México,Diurno,Activo,2023-04-01
4016801683273978141,Danielle Murphy,Administrativo - Facturación,CO,Bucaramanga,Tarde,Activo,2021-11-22
4022490547283554326,Leslie Hernandez,Personal de TI / Soporte,CO,Cali,Diurno,Activo,2021-11-03
4026222094200211768,William Williams,Médico Especialista,MX,Guadalajara,Diurno,Activo,2020-11-30
4034299423054993723,Amanda Schmidt,Personal de Laboratorio,CO,Barranquilla,Diurno,Activo,2020-12-28
4041422958011989055,Samantha Chavez,Auxiliar de Enfermería,CO,Barranquilla,Nocturno,Activo,2018-11-04
4044610688534827334,Alexandria Dennis,Auxiliar de Enfermería,US,Miami,Nocturno,Activo,2025-03-24
4052423435348536839,Edward Holland,Administrativo - RRHH,CO,Cali,Diurno,Activo,2017-06-30
4056764091069073932,Eric Warner,Directivo / Gerencia,CO,Bogotá,Administrativo,Activo,2024-05-25
4080254785646607652,Allison Gibson,Farmacéutico/a,CO,Bucaramanga,Administrativo,Activo,2023-08-17
4082145373095705668,Jennifer Clarke,Auxiliar de Enfermería,CO,Cali,Diurno,Activo,2020-01-05
4088472722642962702,Mark Dalton,Enfermero/a,ES,Valencia,Nocturno,Activo,2017-04-25
4089553705898263239,Faith Johnson,Enfermero/a,CO,Bogotá,Tarde,Activo,2020-07-05
4091769337183671063,Tracy Daniels,Enfermero/a,CL,Valparaíso,Diurno,Activo,2023-10-30
4112927338949010352,Angela Gilmore,Enfermero/a,CO,Cali,Tarde,Activo,2023-04-20
4129793321218732315,Tony Leonard,Médico Especialista,US,Miami,Diurno,Inactivo,2024-09-01
4144454248742440666,Jacob Harvey,Médico Especialista,ES,Madrid,Administrativo,Activo,2019-12-20
4147630344691689692,Justin Jones,Personal de Laboratorio,CL,Valparaíso,Administrativo,Activo,2023-01-23
4148230908125613616,William Allen,Enfermero/a,CO,Bogotá,Nocturno,Activo,2017-09-13
4164249823066780329,Todd Carpenter,Personal de TI / Soporte,CO,Bucaramanga,Tarde,Activo,2025-04-23
4167132678376153403,Patrick Perez,Auxiliar de Enfermería,CO,Medellín,Tarde,Activo,2019-11-08
4180766529132162134,Michael Ramirez,Médico Especialista,CO,Bucaramanga,Administrativo,Activo,2017-04-01
4199295232431813422,John Rose,Médico General,CO,Bucaramanga,Diurno,Activo,2017-10-13
4201749827373468486,Meghan Patel,Médico General,MX,Ciudad de México,Diurno,Activo,2019-04-23
4209372968855544428,Rebecca Dougherty,Directivo / Gerencia,CO,Bogotá,Tarde,Activo,2023-12-16
4220453255166386864,Ana Mcclain,Médico General,ES,Valencia,Diurno,Activo,2020-10-19
4252002810584711076,Steven Roberts,Auxiliar de Enfermería,CO,Medellín,Diurno,Activo,2025-04-15
4254509414152305485,Donald Terry,Personal de TI / Soporte,US,Miami,Diurno,Activo,2021-02-22
4255587793191888536,Kelly Burton,Directivo / Gerencia,CO,Ibagué,Tarde,Activo,2019-04-26
4258536133661074851,Kimberly Anderson,Médico General,CO,Medellín,Diurno,Activo,2019-10-19
4266456107328405883,Matthew Carter,Médico Especialista,ES,Madrid,Diurno,Activo,2017-03-30
4268839759469882948,Crystal Meza,Médico General,ES,Barcelona,Diurno,Activo,2022-06-25
4268898894900429695,Grant Lucas,Médico Especialista,MX,Guadalajara,Tarde,Activo,2019-08-13
4269091645900592434,Melissa Wilkinson,Médico General,US,Miami,Administrativo,Activo,2020-09-07
4280252359551462840,Carlos Clarke,Auxiliar de Enfermería,CO,Cali,Diurno,Activo,2018-03-23
4293722434705124400,John Arellano,Personal de TI / Soporte,ES,Barcelona,Nocturno,Activo,2023-08-10
4307878347189232721,Harry Bryant,Auxiliar de Enfermería,CO,Ibagué,Nocturno,Activo,2018-03-05
4309290585794880515,Michelle Mitchell,Auxiliar de Enfermería,CO,Bogotá,Diurno,Activo,2025-06-08
4314494669891244961,Melissa Estrada,Médico General,CO,Cali,Nocturno,Activo,2018-01-22
4314564680367205867,Andrew Stewart,Administrativo - Facturación,CO,Medellín,Nocturno,Activo,2017-10-25
4315259284594245550,Cody Hart,Auxiliar de Enfermería,CO,Medellín,Tarde,Activo,2016-12-28
4316672303404793152,Gregg Watson,Administrativo - RRHH,MX,Monterrey,Diurno,Activo,2021-07-15
4318732900024962365,Eric Knapp,Personal de TI / Soporte,CO,Medellín,Diurno,Activo,2020-04-26
4328149755945544666,Mr. Jimmy Flores Jr.,Enfermero/a,CL,Santiago,Administrativo,Inactivo,2023-04-29
4333090989486172342,Erin Thornton,Médico Especialista,CO,Bucaramanga,Nocturno,Activo,2020-12-10
4333766461633526021,Tony Hooper,Médico General,CO,Bogotá,Administrativo,Activo,2021-11-03
4352732974934387289,Keith Meadows,Enfermero/a,CO,Medellín,Administrativo,Activo,2020-08-28
4359025287640839308,Monique Mccullough,Personal de TI / Soporte,CO,Bogotá,Diurno,Activo,2017-12-07
4370102801429656316,Elizabeth Morales,Enfermero/a,CO,Cali,Nocturno,Activo,2024-03-30
4389006786168571354,Brandon Brown,Personal de Laboratorio,CO,Medellín,Tarde,Activo,2022-06-13
4392480120411315223,Courtney Walls,Auxiliar de Enfermería,CO,Ibagué,Nocturno,Activo,2019-03-07
4396661923817049493,Joshua Griffin,Médico General,CO,Cali,Diurno,Activo,2022-09-21
4397647436579964734,Jorge Lee,Enfermero/a,MX,Ciudad de México,Diurno,Activo,2019-07-16
4398042883213261846,Terri Kerr,Farmacéutico/a,CO,Medellín,Nocturno,Inactivo,2019-12-05
4430795078077692842,Scott Wood,Farmacéutico/a,ES,Valencia,Nocturno,Activo,2020-01-13
4440050186592127341,Gregory Madden,Enfermero/a,ES,Madrid,Nocturno,Activo,2024-07-18
4449860399775193252,Nicholas Wallace,Médico General,CO,Medellín,Diurno,Activo,2025-08-11
4450385412015572978,Donna Shaffer,Personal de Laboratorio,CO,Bucaramanga,Diurno,Activo,2025-05-30
4454600066265291601,Steven Taylor,Médico General,CO,Barranquilla,Administrativo,Activo,2021-12-18
4454731860560516882,Daniel Wells,Personal de TI / Soporte,CO,Ibagué,Tarde,Activo,2024-06-26
4456761472106679201,Mrs. Toni Avila,Médico General,CO,Bogotá,Tarde,Activo,2017-06-22
4463434751725796231,Thomas Perry,Médico Especialista,US,Los Ángeles,Tarde,Activo,2021-09-05
4464993325146014157,Nicole Taylor,Auxiliar de Enfermería,CO,Bogotá,Tarde,Activo,2018-05-09
4480611786936948590,Julian Williams,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2024-02-11
4484670029744611458,Elizabeth Hansen,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2020-11-06
4490851400787759104,Aaron Baker,Enfermero/a,CO,Cali,Nocturno,Activo,2025-04-13
4498568876208867642,Kaitlyn Valdez,Directivo / Gerencia,CO,Ibagué,Administrativo,Activo,2024-09-17
4498929339013925715,John Watts,Auxiliar de Enfermería,CO,Ibagué,Administrativo,Activo,2018-11-18
4502949462211311496,Donald Gamble,Enfermero/a,EC,Quito,Tarde,Activo,2017-04-12
4544854980560810384,Lauren Cunningham,Enfermero/a,CO,Barranquilla,Tarde,Activo,2024-06-29
4579820189760841593,Karen Benson,Médico Especialista,CO,Ibagué,Nocturno,Activo,2017-10-03
4581606082467060743,Laura Bruce,Auxiliar de Enfermería,CO,Medellín,Nocturno,Activo,2018-02-22
4585282915371263773,Francisco Johns,Médico General,CO,Ibagué,Tarde,Activo,2017-11-24
4623452140148084279,Dominic Barnes,Auxiliar de Enfermería,PE,Lima,Nocturno,Activo,2024-11-20
